source,captured_at,country,device,locale,date_window,query,page,evidence_status,limitation,query_id,window_id,market_segment,source_row_count,impressions,clicks,ctr,position,current_owner,intent,serp_dominant_page_type,current_canonical_fit,claim_risk,content_gap,experiment_decision,serp_evidence_status,serp_sources,serp_rank,explicitly_not_applied
M01_GSC_COMBINED_SAFE_JOINT|E02_SERP_SNAPSHOT_2026_08_10,2026-08-10T07:27:42Z,GLOBAL,ALL,en,2026-07-13/2026-08-09,career personality test,UNKNOWN_NOT_RETURNED,UNKNOWN_NOT_RETURNED_IN_PRIVACY_FILTERED_TOP_ROWS,"Returned-safe M01 aggregate; country is not language, missing rows are not zero, and Search Analytics top-row availability is not exhaustive. SERP sample is non-personalized research, not stable country/device rank tracking.",R05-current28-GLOBAL-ALL-01,current28,GLOBAL,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_NOT_RETURNED,personality plus career exploration,personality/career combination tests and commercial match tools,UNKNOWN_INSUFFICIENT_RETURNED_EVIDENCE,RIASEC interest dimensions must not be called personality identity or a career matcher.,Needs interest-versus-personality explanation; no new pSEO or recommender route.,NOT_PRIMARY_OWNER_COMPARISON_ARTICLE_ONLY,VERIFIED_CURRENT_SAMPLE_WITHOUT_STABLE_RANK,nextwai.com;careerchoicer.com;truity.com;psychcentral.com,UNKNOWN_NON_PERSONALIZED_SAMPLE_NOT_RANK_TRACKING,true
M01_GSC_COMBINED_SAFE_JOINT|E02_SERP_SNAPSHOT_2026_08_10,2026-08-10T07:27:42Z,GLOBAL,ALL,en,2026-06-15/2026-07-12,career personality test,UNKNOWN_NOT_RETURNED,UNKNOWN_NOT_RETURNED_IN_PRIVACY_FILTERED_TOP_ROWS,"Returned-safe M01 aggregate; country is not language, missing rows are not zero, and Search Analytics top-row availability is not exhaustive. SERP sample is non-personalized research, not stable country/device rank tracking.",R05-prev28-GLOBAL-ALL-01,prev28,GLOBAL,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_NOT_RETURNED,personality plus career exploration,personality/career combination tests and commercial match tools,UNKNOWN_INSUFFICIENT_RETURNED_EVIDENCE,RIASEC interest dimensions must not be called personality identity or a career matcher.,Needs interest-versus-personality explanation; no new pSEO or recommender route.,NOT_PRIMARY_OWNER_COMPARISON_ARTICLE_ONLY,VERIFIED_CURRENT_SAMPLE_WITHOUT_STABLE_RANK,nextwai.com;careerchoicer.com;truity.com;psychcentral.com,UNKNOWN_NON_PERSONALIZED_SAMPLE_NOT_RANK_TRACKING,true
M01_GSC_COMBINED_SAFE_JOINT|E02_SERP_SNAPSHOT_2026_08_10,2026-08-10T07:27:42Z,GLOBAL,ALL,en,2026-05-12/2026-08-09,career personality test,UNKNOWN_NOT_RETURNED,UNKNOWN_NOT_RETURNED_IN_PRIVACY_FILTERED_TOP_ROWS,"Returned-safe M01 aggregate; country is not language, missing rows are not zero, and Search Analytics top-row availability is not exhaustive. SERP sample is non-personalized research, not stable country/device rank tracking.",R05-day90-GLOBAL-ALL-01,day90,GLOBAL,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN_NOT_RETURNED,personality plus career exploration,personality/career combination tests and commercial match tools,UNKNOWN_INSUFFICIENT_RETURNED_EVIDENCE,RIASEC interest dimensions must not be called personality identity or a career matcher.,Needs interest-versus-personality explanation; no new pSEO or recommender route.,NOT_PRIMARY_OWNER_COMPARISON_ARTICLE_ONLY,VERIFIED_CURRENT_SAMPLE_WITHOUT_STABLE_RANK,nextwai.com;careerchoicer.com;truity.com;psychcentral.com,UNKNOWN_NON_PERSONALIZED_SAMPLE_NOT_RANK_TRACKING,true
M01_GSC_COMBINED_SAFE_JOINT|E02_SERP_SNAPSHOT_2026_08_10,2026-08-10T07:27:42Z,GLOBAL,ALL,en,2026-07-13/2026-08-09,what is RIASEC,https://fermatmind.com/en/articles/what-is-riasec-holland-code-career-interest-test,VERIFIED_GSC_SEARCH_ANALYTICS_API_QUERY_PAGE_MARKET_DEVICE,"Returned-safe M01 aggregate; country is not language, missing rows are not zero, and Search Analytics top-row availability is not exhaustive. SERP sample is non-personalized research, not stable country/device rank tracking.",R06-current28-GLOBAL-ALL-01,current28,GLOBAL,5,16,0,0.0000%,23.1250,RIASEC_EXPLAINER_ARTICLE_CURRENT_GSC_OWNER,definition and model explanation,"explainers, universities, and career guidance",FIT,Theory sources do not validate FermatMind forms.,"The article owns returned rows but has zero clicks; refresh belongs to E04/Article authority, not this landing proposal.",PROTECT_ARTICLE_OWNER_DEFER_ARTICLE_ACTION_TO_E04,VERIFIED_CURRENT_SAMPLE_WITHOUT_STABLE_RANK,fermatmind.com article;education/career guidance resources,UNKNOWN_NON_PERSONALIZED_SAMPLE_NOT_RANK_TRACKING,true
M01_GSC_COMBINED_SAFE_JOINT|E02_SERP_SNAPSHOT_2026_08_10,2026-08-10T07:27:42Z,GLOBAL,desktop,en,2026-07-13/2026-08-09,what is RIASEC,https://fermatmind.com/en/articles/what-is-riasec-holland-code-career-interest-test,VERIFIED_GSC_SEARCH_ANALYTICS_API_QUERY_PAGE_MARKET_DEVICE,"Returned-safe M01 aggregate; country is not language, missing rows are not zero, and Search Analytics top-row availability is not exhaustive. SERP sample is non-personalized research, not stable country/device rank tracking.",R06-current28-GLOBAL-desktop-02,current28,GLOBAL,3,14,0,0.0000%,25.5000,RIASEC_EXPLAINER_ARTICLE_CURRENT_GSC_OWNER,definition and model explanation,"explainers, universities, and career guidance",FIT,Theory sources do not validate FermatMind forms.,"The article owns returned rows but has zero clicks; refresh belongs to E04/Article authority, not this landing proposal.",PROTECT_ARTICLE_OWNER_DEFER_ARTICLE_ACTION_TO_E04,VERIFIED_CURRENT_SAMPLE_WITHOUT_STABLE_RANK,fermatmind.com article;education/career guidance resources,UNKNOWN_NON_PERSONALIZED_SAMPLE_NOT_RANK_TRACKING,true
M01_GSC_COMBINED_SAFE_JOINT|E02_SERP_SNAPSHOT_2026_08_10,2026-08-10T07:27:42Z,GLOBAL,mobile,en,2026-07-13/2026-08-09,what is RIASEC,https://fermatmind.com/en/articles/what-is-riasec-holland-code-career-interest-test,VERIFIED_GSC_SEARCH_ANALYTICS_API_QUERY_PAGE_MARKET_DEVICE,"Returned-safe M01 aggregate; country is not language, missing rows are not zero, and Search Analytics top-row availability is not exhaustive. SERP sample is non-personalized research, not stable country/device rank tracking.",R06-current28-GLOBAL-mobile-03,current28,GLOBAL,2,2,0,0.0000%,6.5000,RIASEC_EXPLAINER_ARTICLE_CURRENT_GSC_OWNER,definition and model explanation,"explainers, universities, and career guidance",FIT,Theory sources do not validate FermatMind forms.,"The article owns returned rows but has zero clicks; refresh belongs to E04/Article authority, not this landing proposal.",PROTECT_ARTICLE_OWNER_DEFER_ARTICLE_ACTION_TO_E04,VERIFIED_CURRENT_SAMPLE_WITHOUT_STABLE_RANK,fermatmind.com article;education/career guidance resources,UNKNOWN_NON_PERSONALIZED_SAMPLE_NOT_RANK_TRACKING,true
M01_GSC_COMBINED_SAFE_JOINT|E02_SERP_SNAPSHOT_2026_08_10,2026-08-10T07:27:42Z,EXCLUDING_USA_GBR,ALL,en,2026-07-13/2026-08-09,what is RIASEC,https://fermatmind.com/en/articles/what-is-riasec-holland-code-career-interest-test,VERIFIED_GSC_SEARCH_ANALYTICS_API_QUERY_PAGE_MARKET_DEVICE,"Returned-safe M01 aggregate; country is not language, missing rows are not zero, and Search Analytics top-row availability is not exhaustive. SERP sample is non-personalized research, not stable country/device rank tracking.",R06-current28-OTHER-ALL-04,current28,OTHER,4,5,0,0.0000%,7.2000,RIASEC_EXPLAINER_ARTICLE_CURRENT_GSC_OWNER,definition and model explanation,"explainers, universities, and career guidance",FIT,Theory sources do not validate FermatMind forms.,"The article owns returned rows but has zero clicks; refresh belongs to E04/Article authority, not this landing proposal.",PROTECT_ARTICLE_OWNER_DEFER_ARTICLE_ACTION_TO_E04,VERIFIED_CURRENT_SAMPLE_WITHOUT_STABLE_RANK,fermatmind.com article;education/career guidance resources,UNKNOWN_NON_PERSONALIZED_SAMPLE_NOT_RANK_TRACKING,true
M01_GSC_COMBINED_SAFE_JOINT|E02_SERP_SNAPSHOT_2026_08_10,2026-08-10T07:27:42Z,EXCLUDING_USA_GBR,desktop,en,2026-07-13/2026-08-09,what is RIASEC,https://fermatmind.com/en/articles/what-is-riasec-holland-code-career-interest-test,VERIFIED_GSC_SEARCH_ANALYTICS_API_QUERY_PAGE_MARKET_DEVICE,"Returned-safe M01 aggregate; country is not language, missing rows are not zero, and Search Analytics top-row availability is not exhaustive. SERP sample is non-personalized research, not stable country/device rank tracking.",R06-current28-OTHER-desktop-05,current28,OTHER,2,3,0,0.0000%,7.6667,RIASEC_EXPLAINER_ARTICLE_CURRENT_GSC_OWNER,definition and model explanation,"explainers, universities, and career guidance",FIT,Theory sources do not validate FermatMind forms.,"The article owns returned rows but has zero clicks; refresh belongs to E04/Article authority, not this landing proposal.",PROTECT_ARTICLE_OWNER_DEFER_ARTICLE_ACTION_TO_E04,VERIFIED_CURRENT_SAMPLE_WITHOUT_STABLE_RANK,fermatmind.com article;education/career guidance resources,UNKNOWN_NON_PERSONALIZED_SAMPLE_NOT_RANK_TRACKING,true
M01_GSC_COMBINED_SAFE_JOINT|E02_SERP_SNAPSHOT_2026_08_10,2026-08-10T07:27:42Z,EXCLUDING_USA_GBR,mobile,en,2026-07-13/2026-08-09,what is RIASEC,https://fermatmind.com/en/articles/what-is-riasec-holland-code-career-interest-test,VERIFIED_GSC_SEARCH_ANALYTICS_API_QUERY_PAGE_MARKET_DEVICE,"Returned-safe M01 aggregate; country is not language, missing rows are not zero, and Search Analytics top-row availability is not exhaustive. SERP sample is non-personalized research, not stable country/device rank tracking.",R06-current28-OTHER-mobile-06,current28,OTHER,2,2,0,0.0000%,6.5000,RIASEC_EXPLAINER_ARTICLE_CURRENT_GSC_OWNER,definition and model explanation,"explainers, universities, and career guidance",FIT,Theory sources do not validate FermatMind forms.,"The article owns returned rows but has zero clicks; refresh belongs to E04/Article authority, not this landing proposal.",PROTECT_ARTICLE_OWNER_DEFER_ARTICLE_ACTION_TO_E04,VERIFIED_CURRENT_SAMPLE_WITHOUT_STABLE_RANK,fermatmind.com article;education/career guidance resources,UNKNOWN_NON_PERSONALIZED_SAMPLE_NOT_RANK_TRACKING,true
M01_GSC_COMBINED_SAFE_JOINT|E02_SERP_SNAPSHOT_2026_08_10,2026-08-10T07:27:42Z,USA,ALL,en,2026-07-13/2026-08-09,what is RIASEC,https://fermatmind.com/en/articles/what-is-riasec-holland-code-career-interest-test,VERIFIED_GSC_SEARCH_ANALYTICS_API_QUERY_PAGE_MARKET_DEVICE,"Returned-safe M01 aggregate; country is not language, missing rows are not zero, and Search Analytics top-row availability is not exhaustive. SERP sample is non-personalized research, not stable country/device rank tracking.",R06-current28-US-ALL-07,current28,US,1,11,0,0.0000%,30.3636,RIASEC_EXPLAINER_ARTICLE_CURRENT_GSC_OWNER,definition and model explanation,"explainers, universities, and career guidance",FIT,Theory sources do not validate FermatMind forms.,"The article owns returned rows but has zero clicks; refresh belongs to E04/Article authority, not this landing proposal.",PROTECT_ARTICLE_OWNER_DEFER_ARTICLE_ACTION_TO_E04,VERIFIED_CURRENT_SAMPLE_WITHOUT_STABLE_RANK,fermatmind.com article;education/career guidance resources,UNKNOWN_NON_PERSONALIZED_SAMPLE_NOT_RANK_TRACKING,true
M01_GSC_COMBINED_SAFE_JOINT|E02_SERP_SNAPSHOT_2026_08_10,2026-08-10T07:27:42Z,USA,desktop,en,2026-07-13/2026-08-09,what is RIASEC,https://fermatmind.com/en/articles/what-is-riasec-holland-code-career-interest-test,VERIFIED_GSC_SEARCH_ANALYTICS_API_QUERY_PAGE_MARKET_DEVICE,"Returned-safe M01 aggregate; country is not language, missing rows are not zero, and Search Analytics top-row availability is not exhaustive. SERP sample is non-personalized research, not stable country/device rank tracking.",R06-current28-US-desktop-08,current28,US,1,11,0,0.0000%,30.3636,RIASEC_EXPLAINER_ARTICLE_CURRENT_GSC_OWNER,definition and model explanation,"explainers, universities, and career guidance",FIT,Theory sources do not validate FermatMind forms.,"The article owns returned rows but has zero clicks; refresh belongs to E04/Article authority, not this landing proposal.",PROTECT_ARTICLE_OWNER_DEFER_ARTICLE_ACTION_TO_E04,VERIFIED_CURRENT_SAMPLE_WITHOUT_STABLE_RANK,fermatmind.com article;education/career guidance resources,UNKNOWN_NON_PERSONALIZED_SAMPLE_NOT_RANK_TRACKING,true
M01_GSC_COMBINED_SAFE_JOINT|E02_SERP_SNAPSHOT_2026_08_10,2026-08-10T07:27:42Z,GLOBAL,ALL,en,2026-06-15/2026-07-12,what is RIASEC,https://fermatmind.com/en/articles/what-is-riasec-holland-code-career-interest-test,VERIFIED_GSC_SEARCH_ANALYTICS_API_QUERY_PAGE_MARKET_DEVICE,"Returned-safe M01 aggregate; country is not language, missing rows are not zero, and Search Analytics top-row availability is not exhaustive. SERP sample is non-personalized research, not stable country/device rank tracking.",R06-prev28-GLOBAL-ALL-01,prev28,GLOBAL,7,15,0,0.0000%,17.3333,RIASEC_EXPLAINER_ARTICLE_CURRENT_GSC_OWNER,definition and model explanation,"explainers, universities, and career guidance",FIT,Theory sources do not validate FermatMind forms.,"The article owns returned rows but has zero clicks; refresh belongs to E04/Article authority, not this landing proposal.",PROTECT_ARTICLE_OWNER_DEFER_ARTICLE_ACTION_TO_E04,VERIFIED_CURRENT_SAMPLE_WITHOUT_STABLE_RANK,fermatmind.com article;education/career guidance resources,UNKNOWN_NON_PERSONALIZED_SAMPLE_NOT_RANK_TRACKING,true
M01_GSC_COMBINED_SAFE_JOINT|E02_SERP_SNAPSHOT_2026_08_10,2026-08-10T07:27:42Z,GLOBAL,desktop,en,2026-06-15/2026-07-12,what is RIASEC,https://fermatmind.com/en/articles/what-is-riasec-holland-code-career-interest-test,VERIFIED_GSC_SEARCH_ANALYTICS_API_QUERY_PAGE_MARKET_DEVICE,"Returned-safe M01 aggregate; country is not language, missing rows are not zero, and Search Analytics top-row availability is not exhaustive. SERP sample is non-personalized research, not stable country/device rank tracking.",R06-prev28-GLOBAL-desktop-02,prev28,GLOBAL,4,12,0,0.0000%,20.6667,RIASEC_EXPLAINER_ARTICLE_CURRENT_GSC_OWNER,definition and model explanation,"explainers, universities, and career guidance",FIT,Theory sources do not validate FermatMind forms.,"The article owns returned rows but has zero clicks; refresh belongs to E04/Article authority, not this landing proposal.",PROTECT_ARTICLE_OWNER_DEFER_ARTICLE_ACTION_TO_E04,VERIFIED_CURRENT_SAMPLE_WITHOUT_STABLE_RANK,fermatmind.com article;education/career guidance resources,UNKNOWN_NON_PERSONALIZED_SAMPLE_NOT_RANK_TRACKING,true
M01_GSC_COMBINED_SAFE_JOINT|E02_SERP_SNAPSHOT_2026_08_10,2026-08-10T07:27:42Z,GLOBAL,mobile,en,2026-06-15/2026-07-12,what is RIASEC,https://fermatmind.com/en/articles/what-is-riasec-holland-code-career-interest-test,VERIFIED_GSC_SEARCH_ANALYTICS_API_QUERY_PAGE_MARKET_DEVICE,"Returned-safe M01 aggregate; country is not language, missing rows are not zero, and Search Analytics top-row availability is not exhaustive. SERP sample is non-personalized research, not stable country/device rank tracking.",R06-prev28-GLOBAL-mobile-03,prev28,GLOBAL,3,3,0,0.0000%,4.0000,RIASEC_EXPLAINER_ARTICLE_CURRENT_GSC_OWNER,definition and model explanation,"explainers, universities, and career guidance",FIT,Theory sources do not validate FermatMind forms.,"The article owns returned rows but has zero clicks; refresh belongs to E04/Article authority, not this landing proposal.",PROTECT_ARTICLE_OWNER_DEFER_ARTICLE_ACTION_TO_E04,VERIFIED_CURRENT_SAMPLE_WITHOUT_STABLE_RANK,fermatmind.com article;education/career guidance resources,UNKNOWN_NON_PERSONALIZED_SAMPLE_NOT_RANK_TRACKING,true
M01_GSC_COMBINED_SAFE_JOINT|E02_SERP_SNAPSHOT_2026_08_10,2026-08-10T07:27:42Z,EXCLUDING_USA_GBR,ALL,en,2026-06-15/2026-07-12,what is RIASEC,https://fermatmind.com/en/articles/what-is-riasec-holland-code-career-interest-test,VERIFIED_GSC_SEARCH_ANALYTICS_API_QUERY_PAGE_MARKET_DEVICE,"Returned-safe M01 aggregate; country is not language, missing rows are not zero, and Search Analytics top-row availability is not exhaustive. SERP sample is non-personalized research, not stable country/device rank tracking.",R06-prev28-OTHER-ALL-04,prev28,OTHER,5,7,0,0.0000%,13.0000,RIASEC_EXPLAINER_ARTICLE_CURRENT_GSC_OWNER,definition and model explanation,"explainers, universities, and career guidance",FIT,Theory sources do not validate FermatMind forms.,"The article owns returned rows but has zero clicks; refresh belongs to E04/Article authority, not this landing proposal.",PROTECT_ARTICLE_OWNER_DEFER_ARTICLE_ACTION_TO_E04,VERIFIED_CURRENT_SAMPLE_WITHOUT_STABLE_RANK,fermatmind.com article;education/career guidance resources,UNKNOWN_NON_PERSONALIZED_SAMPLE_NOT_RANK_TRACKING,true
M01_GSC_COMBINED_SAFE_JOINT|E02_SERP_SNAPSHOT_2026_08_10,2026-08-10T07:27:42Z,EXCLUDING_USA_GBR,desktop,en,2026-06-15/2026-07-12,what is RIASEC,https://fermatmind.com/en/articles/what-is-riasec-holland-code-career-interest-test,VERIFIED_GSC_SEARCH_ANALYTICS_API_QUERY_PAGE_MARKET_DEVICE,"Returned-safe M01 aggregate; country is not language, missing rows are not zero, and Search Analytics top-row availability is not exhaustive. SERP sample is non-personalized research, not stable country/device rank tracking.",R06-prev28-OTHER-desktop-05,prev28,OTHER,3,5,0,0.0000%,17.4000,RIASEC_EXPLAINER_ARTICLE_CURRENT_GSC_OWNER,definition and model explanation,"explainers, universities, and career guidance",FIT,Theory sources do not validate FermatMind forms.,"The article owns returned rows but has zero clicks; refresh belongs to E04/Article authority, not this landing proposal.",PROTECT_ARTICLE_OWNER_DEFER_ARTICLE_ACTION_TO_E04,VERIFIED_CURRENT_SAMPLE_WITHOUT_STABLE_RANK,fermatmind.com article;education/career guidance resources,UNKNOWN_NON_PERSONALIZED_SAMPLE_NOT_RANK_TRACKING,true
M01_GSC_COMBINED_SAFE_JOINT|E02_SERP_SNAPSHOT_2026_08_10,2026-08-10T07:27:42Z,EXCLUDING_USA_GBR,mobile,en,2026-06-15/2026-07-12,what is RIASEC,https://fermatmind.com/en/articles/what-is-riasec-holland-code-career-interest-test,VERIFIED_GSC_SEARCH_ANALYTICS_API_QUERY_PAGE_MARKET_DEVICE,"Returned-safe M01 aggregate; country is not language, missing rows are not zero, and Search Analytics top-row availability is not exhaustive. SERP sample is non-personalized research, not stable country/device rank tracking.",R06-prev28-OTHER-mobile-06,prev28,OTHER,2,2,0,0.0000%,2.0000,RIASEC_EXPLAINER_ARTICLE_CURRENT_GSC_OWNER,definition and model explanation,"explainers, universities, and career guidance",FIT,Theory sources do not validate FermatMind forms.,"The article owns returned rows but has zero clicks; refresh belongs to E04/Article authority, not this landing proposal.",PROTECT_ARTICLE_OWNER_DEFER_ARTICLE_ACTION_TO_E04,VERIFIED_CURRENT_SAMPLE_WITHOUT_STABLE_RANK,fermatmind.com article;education/career guidance resources,UNKNOWN_NON_PERSONALIZED_SAMPLE_NOT_RANK_TRACKING,true
M01_GSC_COMBINED_SAFE_JOINT|E02_SERP_SNAPSHOT_2026_08_10,2026-08-10T07:27:42Z,USA,ALL,en,2026-06-15/2026-07-12,what is RIASEC,https://fermatmind.com/en/articles/what-is-riasec-holland-code-career-interest-test,VERIFIED_GSC_SEARCH_ANALYTICS_API_QUERY_PAGE_MARKET_DEVICE,"Returned-safe M01 aggregate; country is not language, missing rows are not zero, and Search Analytics top-row availability is not exhaustive. SERP sample is non-personalized research, not stable country/device rank tracking.",R06-prev28-US-ALL-07,prev28,US,2,8,0,0.0000%,21.1250,RIASEC_EXPLAINER_ARTICLE_CURRENT_GSC_OWNER,definition and model explanation,"explainers, universities, and career guidance",FIT,Theory sources do not validate FermatMind forms.,"The article owns returned rows but has zero clicks; refresh belongs to E04/Article authority, not this landing proposal.",PROTECT_ARTICLE_OWNER_DEFER_ARTICLE_ACTION_TO_E04,VERIFIED_CURRENT_SAMPLE_WITHOUT_STABLE_RANK,fermatmind.com article;education/career guidance resources,UNKNOWN_NON_PERSONALIZED_SAMPLE_NOT_RANK_TRACKING,true
M01_GSC_COMBINED_SAFE_JOINT|E02_SERP_SNAPSHOT_2026_08_10,2026-08-10T07:27:42Z,USA,desktop,en,2026-06-15/2026-07-12,what is RIASEC,https://fermatmind.com/en/articles/what-is-riasec-holland-code-career-interest-test,VERIFIED_GSC_SEARCH_ANALYTICS_API_QUERY_PAGE_MARKET_DEVICE,"Returned-safe M01 aggregate; country is not language, missing rows are not zero, and Search Analytics top-row availability is not exhaustive. SERP sample is non-personalized research, not stable country/device rank tracking.",R06-prev28-US-desktop-08,prev28,US,1,7,0,0.0000%,23.0000,RIASEC_EXPLAINER_ARTICLE_CURRENT_GSC_OWNER,definition and model explanation,"explainers, universities, and career guidance",FIT,Theory sources do not validate FermatMind forms.,"The article owns returned rows but has zero clicks; refresh belongs to E04/Article authority, not this landing proposal.",PROTECT_ARTICLE_OWNER_DEFER_ARTICLE_ACTION_TO_E04,VERIFIED_CURRENT_SAMPLE_WITHOUT_STABLE_RANK,fermatmind.com article;education/career guidance resources,UNKNOWN_NON_PERSONALIZED_SAMPLE_NOT_RANK_TRACKING,true
M01_GSC_COMBINED_SAFE_JOINT|E02_SERP_SNAPSHOT_2026_08_10,2026-08-10T07:27:42Z,USA,mobile,en,2026-06-15/2026-07-12,what is RIASEC,https://fermatmind.com/en/articles/what-is-riasec-holland-code-career-interest-test,VERIFIED_GSC_SEARCH_ANALYTICS_API_QUERY_PAGE_MARKET_DEVICE,"Returned-safe M01 aggregate; country is not language, missing rows are not zero, and Search Analytics top-row availability is not exhaustive. SERP sample is non-personalized research, not stable country/device rank tracking.",R06-prev28-US-mobile-09,prev28,US,1,1,0,0.0000%,8.0000,RIASEC_EXPLAINER_ARTICLE_CURRENT_GSC_OWNER,definition and model explanation,"explainers, universities, and career guidance",FIT,Theory sources do not validate FermatMind forms.,"The article owns returned rows but has zero clicks; refresh belongs to E04/Article authority, not this landing proposal.",PROTECT_ARTICLE_OWNER_DEFER_ARTICLE_ACTION_TO_E04,VERIFIED_CURRENT_SAMPLE_WITHOUT_STABLE_RANK,fermatmind.com article;education/career guidance resources,UNKNOWN_NON_PERSONALIZED_SAMPLE_NOT_RANK_TRACKING,true
M01_GSC_COMBINED_SAFE_JOINT|E02_SERP_SNAPSHOT_2026_08_10,2026-08-10T07:27:42Z,GLOBAL,ALL,en,2026-05-12/2026-08-09,what is RIASEC,https://fermatmind.com/en/articles/what-is-riasec-holland-code-career-interest-test,VERIFIED_GSC_SEARCH_ANALYTICS_API_QUERY_PAGE_MARKET_DEVICE,"Returned-safe M01 aggregate; country is not language, missing rows are not zero, and Search Analytics top-row availability is not exhaustive. SERP sample is non-personalized research, not stable country/device rank tracking.",R06-day90-GLOBAL-ALL-01,day90,GLOBAL,16,46,0,0.0000%,20.8261,RIASEC_EXPLAINER_ARTICLE_CURRENT_GSC_OWNER,definition and model explanation,"explainers, universities, and career guidance",FIT,Theory sources do not validate FermatMind forms.,"The article owns returned rows but has zero clicks; refresh belongs to E04/Article authority, not this landing proposal.",PROTECT_ARTICLE_OWNER_DEFER_ARTICLE_ACTION_TO_E04,VERIFIED_CURRENT_SAMPLE_WITHOUT_STABLE_RANK,fermatmind.com article;education/career guidance resources,UNKNOWN_NON_PERSONALIZED_SAMPLE_NOT_RANK_TRACKING,true
M01_GSC_COMBINED_SAFE_JOINT|E02_SERP_SNAPSHOT_2026_08_10,2026-08-10T07:27:42Z,GLOBAL,desktop,en,2026-05-12/2026-08-09,what is RIASEC,https://fermatmind.com/en/articles/what-is-riasec-holland-code-career-interest-test,VERIFIED_GSC_SEARCH_ANALYTICS_API_QUERY_PAGE_MARKET_DEVICE,"Returned-safe M01 aggregate; country is not language, missing rows are not zero, and Search Analytics top-row availability is not exhaustive. SERP sample is non-personalized research, not stable country/device rank tracking.",R06-day90-GLOBAL-desktop-02,day90,GLOBAL,9,37,0,0.0000%,24.0811,RIASEC_EXPLAINER_ARTICLE_CURRENT_GSC_OWNER,definition and model explanation,"explainers, universities, and career guidance",FIT,Theory sources do not validate FermatMind forms.,"The article owns returned rows but has zero clicks; refresh belongs to E04/Article authority, not this landing proposal.",PROTECT_ARTICLE_OWNER_DEFER_ARTICLE_ACTION_TO_E04,VERIFIED_CURRENT_SAMPLE_WITHOUT_STABLE_RANK,fermatmind.com article;education/career guidance resources,UNKNOWN_NON_PERSONALIZED_SAMPLE_NOT_RANK_TRACKING,true
M01_GSC_COMBINED_SAFE_JOINT|E02_SERP_SNAPSHOT_2026_08_10,2026-08-10T07:27:42Z,GLOBAL,mobile,en,2026-05-12/2026-08-09,what is RIASEC,https://fermatmind.com/en/articles/what-is-riasec-holland-code-career-interest-test,VERIFIED_GSC_SEARCH_ANALYTICS_API_QUERY_PAGE_MARKET_DEVICE,"Returned-safe M01 aggregate; country is not language, missing rows are not zero, and Search Analytics top-row availability is not exhaustive. SERP sample is non-personalized research, not stable country/device rank tracking.",R06-day90-GLOBAL-mobile-03,day90,GLOBAL,7,9,0,0.0000%,7.4444,RIASEC_EXPLAINER_ARTICLE_CURRENT_GSC_OWNER,definition and model explanation,"explainers, universities, and career guidance",FIT,Theory sources do not validate FermatMind forms.,"The article owns returned rows but has zero clicks; refresh belongs to E04/Article authority, not this landing proposal.",PROTECT_ARTICLE_OWNER_DEFER_ARTICLE_ACTION_TO_E04,VERIFIED_CURRENT_SAMPLE_WITHOUT_STABLE_RANK,fermatmind.com article;education/career guidance resources,UNKNOWN_NON_PERSONALIZED_SAMPLE_NOT_RANK_TRACKING,true
M01_GSC_COMBINED_SAFE_JOINT|E02_SERP_SNAPSHOT_2026_08_10,2026-08-10T07:27:42Z,EXCLUDING_USA_GBR,ALL,en,2026-05-12/2026-08-09,what is RIASEC,https://fermatmind.com/en/articles/what-is-riasec-holland-code-career-interest-test,VERIFIED_GSC_SEARCH_ANALYTICS_API_QUERY_PAGE_MARKET_DEVICE,"Returned-safe M01 aggregate; country is not language, missing rows are not zero, and Search Analytics top-row availability is not exhaustive. SERP sample is non-personalized research, not stable country/device rank tracking.",R06-day90-OTHER-ALL-04,day90,OTHER,14,21,0,0.0000%,10.3333,RIASEC_EXPLAINER_ARTICLE_CURRENT_GSC_OWNER,definition and model explanation,"explainers, universities, and career guidance",FIT,Theory sources do not validate FermatMind forms.,"The article owns returned rows but has zero clicks; refresh belongs to E04/Article authority, not this landing proposal.",PROTECT_ARTICLE_OWNER_DEFER_ARTICLE_ACTION_TO_E04,VERIFIED_CURRENT_SAMPLE_WITHOUT_STABLE_RANK,fermatmind.com article;education/career guidance resources,UNKNOWN_NON_PERSONALIZED_SAMPLE_NOT_RANK_TRACKING,true
