forbidden,priority_queries,required_capture,slug,title_en,title_zh_seed
official China occupational wage wording; invented sample count,汽车玻璃安装工 工资 职友集 | 汽车玻璃安装工 薪资 招聘 | 汽车玻璃安装工 月薪 BOSS 猎聘 智联,specific URL plus salary/sample/distribution/job-posting text,automotive-glass-installers-and-repairers,Automotive Glass Installers And Repairers,汽车玻璃安装工
official China occupational wage wording; invented sample count,汽车维修技师与机械师 工资 职友集 | 汽车维修技师与机械师 薪资 招聘 | 汽车维修技师与机械师 月薪 BOSS 猎聘 智联,specific URL plus salary/sample/distribution/job-posting text,automotive-service-technicians-and-mechanics,Automotive Service Technicians And Mechanics,汽车维修技师与机械师
official China occupational wage wording; invented sample count,航空检查员 工资 职友集 | 航空检查员 薪资 招聘 | 航空检查员 月薪 BOSS 猎聘 智联,specific URL plus salary/sample/distribution/job-posting text,aviation-inspectors,Aviation Inspectors,航空检查员
official China occupational wage wording; invented sample count,航空电子技术员 工资 职友集 | 航空电子技术员 薪资 招聘 | 航空电子技术员 月薪 BOSS 猎聘 智联,specific URL plus salary/sample/distribution/job-posting text,avionics-technicians,Avionics Technicians,航空电子技术员
official China occupational wage wording; invented sample count,行李搬运员行李员 工资 职友集 | 行李搬运员行李员 薪资 招聘 | 行李搬运员行李员 月薪 BOSS 猎聘 智联,specific URL plus salary/sample/distribution/job-posting text,baggage-porters-and-bellhops,Baggage Porters And Bellhops,行李搬运员行李员
official China occupational wage wording; invented sample count,法警 工资 职友集 | 法警 薪资 招聘 | 法警 月薪 BOSS 猎聘 智联,specific URL plus salary/sample/distribution/job-posting text,bailiffs,Bailiffs,法警
official China occupational wage wording; invented sample count,面包师 工资 职友集 | 面包师 薪资 招聘 | 面包师 月薪 BOSS 猎聘 智联,specific URL plus salary/sample/distribution/job-posting text,bakers,Bakers,面包师
official China occupational wage wording; invented sample count,理发师 工资 职友集 | 理发师 薪资 招聘 | 理发师 月薪 BOSS 猎聘 智联,specific URL plus salary/sample/distribution/job-posting text,barbers,Barbers,理发师
official China occupational wage wording; invented sample count,美发师、发型师与美容师 工资 职友集 | 美发师、发型师与美容师 薪资 招聘 | 美发师、发型师与美容师 月薪 BOSS 猎聘 智联,specific URL plus salary/sample/distribution/job-posting text,barbers-hairstylists-and-cosmetologists,"Hairdressers, Hairstylists, And Cosmetologists",美发师、发型师与美容师
official China occupational wage wording; invented sample count,咖啡师 工资 职友集 | 咖啡师 薪资 招聘 | 咖啡师 月薪 BOSS 猎聘 智联,specific URL plus salary/sample/distribution/job-posting text,baristas,Baristas,咖啡师
official China occupational wage wording; invented sample count,调酒师 工资 职友集 | 调酒师 薪资 招聘 | 调酒师 月薪 BOSS 猎聘 智联,specific URL plus salary/sample/distribution/job-posting text,bartenders,Bartenders,调酒师
official China occupational wage wording; invented sample count,自行车修理工 工资 职友集 | 自行车修理工 薪资 招聘 | 自行车修理工 月薪 BOSS 猎聘 智联,specific URL plus salary/sample/distribution/job-posting text,bicycle-repairers,Bicycle Repairers,自行车修理工
official China occupational wage wording; invented sample count,账单与账款催收员适合谁？ 工资 职友集 | 账单与账款催收员适合谁？ 薪资 招聘 | 账单与账款催收员适合谁？ 月薪 BOSS 猎聘 智联,specific URL plus salary/sample/distribution/job-posting text,bill-and-account-collectors,Bill and account collectors,账单与账款催收员适合谁？
official China occupational wage wording; invented sample count,账单过账文员 工资 职友集 | 账单过账文员 薪资 招聘 | 账单过账文员 月薪 BOSS 猎聘 智联,specific URL plus salary/sample/distribution/job-posting text,billing-and-posting-clerks,Billing And Posting Clerks,账单过账文员
official China occupational wage wording; invented sample count,生物化学家与生物物理学家适合谁？ 工资 职友集 | 生物化学家与生物物理学家适合谁？ 薪资 招聘 | 生物化学家与生物物理学家适合谁？ 月薪 BOSS 猎聘 智联,specific URL plus salary/sample/distribution/job-posting text,biochemists-and-biophysicists,Biochemists and biophysicists,生物化学家与生物物理学家适合谁？
official China occupational wage wording; invented sample count,生物工程师与生物医学工程师职业诊断 工资 职友集 | 生物工程师与生物医学工程师职业诊断 薪资 招聘 | 生物工程师与生物医学工程师职业诊断 月薪 BOSS 猎聘 智联,specific URL plus salary/sample/distribution/job-posting text,biomedical-engineers,Bioengineers and biomedical engineers,生物工程师与生物医学工程师职业诊断
official China occupational wage wording; invented sample count,生物燃料加工技术员 工资 职友集 | 生物燃料加工技术员 薪资 招聘 | 生物燃料加工技术员 月薪 BOSS 猎聘 智联,specific URL plus salary/sample/distribution/job-posting text,biofuels-processing-technicians,Biofuels Processing Technicians,生物燃料加工技术员
official China occupational wage wording; invented sample count,生产经理 工资 职友集 | 生产经理 薪资 招聘 | 生产经理 月薪 BOSS 猎聘 智联,specific URL plus salary/sample/distribution/job-posting text,biofuels-production-managers,Biofuels Production Managers,生产经理
official China occupational wage wording; invented sample count,经理 工资 职友集 | 经理 薪资 招聘 | 经理 月薪 BOSS 猎聘 智联,specific URL plus salary/sample/distribution/job-posting text,biofuels-biodiesel-technology-and-product-development-managers,Biofuels/Biodiesel Technology And Product Development Managers,经理
official China occupational wage wording; invented sample count,生物信息学科学家 工资 职友集 | 生物信息学科学家 薪资 招聘 | 生物信息学科学家 月薪 BOSS 猎聘 智联,specific URL plus salary/sample/distribution/job-posting text,bioinformatics-scientists,Bioinformatics Scientists,生物信息学科学家
official China occupational wage wording; invented sample count,生物信息技术员 工资 职友集 | 生物信息技术员 薪资 招聘 | 生物信息技术员 月薪 BOSS 猎聘 智联,specific URL plus salary/sample/distribution/job-posting text,bioinformatics-technicians,Bioinformatics Technicians,生物信息技术员
official China occupational wage wording; invented sample count,高校生物科学教师 工资 职友集 | 高校生物科学教师 薪资 招聘 | 高校生物科学教师 月薪 BOSS 猎聘 智联,specific URL plus salary/sample/distribution/job-posting text,biological-science-teachers-postsecondary,"Biological Science Teachers, Postsecondary",高校生物科学教师
official China occupational wage wording; invented sample count,生物技术员 工资 职友集 | 生物技术员 薪资 招聘 | 生物技术员 月薪 BOSS 猎聘 智联,specific URL plus salary/sample/distribution/job-posting text,biological-technicians,Biological Technicians,生物技术员
official China occupational wage wording; invented sample count,生物学家 工资 职友集 | 生物学家 薪资 招聘 | 生物学家 月薪 BOSS 猎聘 智联,specific URL plus salary/sample/distribution/job-posting text,biologists,Biologists,生物学家
official China occupational wage wording; invented sample count,生物质电厂技术员 工资 职友集 | 生物质电厂技术员 薪资 招聘 | 生物质电厂技术员 月薪 BOSS 猎聘 智联,specific URL plus salary/sample/distribution/job-posting text,biomass-plant-technicians,Biomass Plant Technicians,生物质电厂技术员
official China occupational wage wording; invented sample count,电力经理 工资 职友集 | 电力经理 薪资 招聘 | 电力经理 月薪 BOSS 猎聘 智联,specific URL plus salary/sample/distribution/job-posting text,biomass-power-plant-managers,Biomass Power Plant Managers,电力经理
official China occupational wage wording; invented sample count,生物统计学家 工资 职友集 | 生物统计学家 薪资 招聘 | 生物统计学家 月薪 BOSS 猎聘 智联,specific URL plus salary/sample/distribution/job-posting text,biostatisticians,Biostatisticians,生物统计学家
official China occupational wage wording; invented sample count,工程师 工资 职友集 | 工程师 薪资 招聘 | 工程师 月薪 BOSS 猎聘 智联,specific URL plus salary/sample/distribution/job-posting text,blockchain-engineers,Blockchain Engineers,工程师
official China occupational wage wording; invented sample count,锅炉制造与安装工 工资 职友集 | 锅炉制造与安装工 薪资 招聘 | 锅炉制造与安装工 月薪 BOSS 猎聘 智联,specific URL plus salary/sample/distribution/job-posting text,boilermakers,Boilermakers,锅炉制造与安装工
official China occupational wage wording; invented sample count,簿记、会计与审计文员适合谁？ 工资 职友集 | 簿记、会计与审计文员适合谁？ 薪资 招聘 | 簿记、会计与审计文员适合谁？ 月薪 BOSS 猎聘 智联,specific URL plus salary/sample/distribution/job-posting text,bookkeeping-accounting-and-auditing-clerks,"Bookkeeping, accounting, and auditing clerks",簿记、会计与审计文员适合谁？
official China occupational wage wording; invented sample count,砖石与砌块工 工资 职友集 | 砖石与砌块工 薪资 招聘 | 砖石与砌块工 月薪 BOSS 猎聘 智联,specific URL plus salary/sample/distribution/job-posting text,brickmasons-and-blockmasons,Brickmasons And Blockmasons,砖石与砌块工
official China occupational wage wording; invented sample count,桥梁与船闸操作员 工资 职友集 | 桥梁与船闸操作员 薪资 招聘 | 桥梁与船闸操作员 月薪 BOSS 猎聘 智联,specific URL plus salary/sample/distribution/job-posting text,bridge-and-lock-tenders,Bridge And Lock Tenders,桥梁与船闸操作员
official China occupational wage wording; invented sample count,广播主持人电台唱片唱片骑师 工资 职友集 | 广播主持人电台唱片唱片骑师 薪资 招聘 | 广播主持人电台唱片唱片骑师 月薪 BOSS 猎聘 智联,specific URL plus salary/sample/distribution/job-posting text,broadcast-announcers-and-radio-disc-jockeys,Broadcast Announcers And Radio Disc Jockeys,广播主持人电台唱片唱片骑师
official China occupational wage wording; invented sample count,广播技术员 工资 职友集 | 广播技术员 薪资 招聘 | 广播技术员 月薪 BOSS 猎聘 智联,specific URL plus salary/sample/distribution/job-posting text,broadcast-technicians,Broadcast Technicians,广播技术员
official China occupational wage wording; invented sample count,音频与视频技术员 工资 职友集 | 音频与视频技术员 薪资 招聘 | 音频与视频技术员 月薪 BOSS 猎聘 智联,specific URL plus salary/sample/distribution/job-posting text,broadcast-and-sound-engineering-technicians,Audio And Video Technicians,音频与视频技术员
official China occupational wage wording; invented sample count,经纪文员 工资 职友集 | 经纪文员 薪资 招聘 | 经纪文员 月薪 BOSS 猎聘 智联,specific URL plus salary/sample/distribution/job-posting text,brokerage-clerks,Brokerage Clerks,经纪文员
official China occupational wage wording; invented sample count,专家经理 工资 职友集 | 专家经理 薪资 招聘 | 专家经理 月薪 BOSS 猎聘 智联,specific URL plus salary/sample/distribution/job-posting text,brownfield-redevelopment-specialists-and-site-managers,Brownfield Redevelopment Specialists And Site Managers,专家经理
official China occupational wage wording; invented sample count,预算分析师职业诊断 工资 职友集 | 预算分析师职业诊断 薪资 招聘 | 预算分析师职业诊断 月薪 BOSS 猎聘 智联,specific URL plus salary/sample/distribution/job-posting text,budget-analysts,Budget analysts,预算分析师职业诊断
official China occupational wage wording; invented sample count,公交卡车机械师发动机专员 工资 职友集 | 公交卡车机械师发动机专员 薪资 招聘 | 公交卡车机械师发动机专员 月薪 BOSS 猎聘 智联,specific URL plus salary/sample/distribution/job-posting text,bus-and-truck-mechanics-and-diesel-engine-specialists,Bus And Truck Mechanics And Diesel Engine Specialists,公交卡车机械师发动机专员
official China occupational wage wording; invented sample count,公交与城际巴士司机 工资 职友集 | 公交与城际巴士司机 薪资 招聘 | 公交与城际巴士司机 月薪 BOSS 猎聘 智联,specific URL plus salary/sample/distribution/job-posting text,bus-drivers,"Bus Drivers, Transit And Intercity",公交与城际巴士司机
official China occupational wage wording; invented sample count,公交司机 工资 职友集 | 公交司机 薪资 招聘 | 公交司机 月薪 BOSS 猎聘 智联,specific URL plus salary/sample/distribution/job-posting text,bus-drivers-school,"Bus Drivers, School",公交司机
official China occupational wage wording; invented sample count,公交司机、公交 工资 职友集 | 公交司机、公交 薪资 招聘 | 公交司机、公交 月薪 BOSS 猎聘 智联,specific URL plus salary/sample/distribution/job-posting text,bus-drivers-transit-and-intercity,"Bus Drivers, Transit And Intercity",公交司机、公交
official China occupational wage wording; invented sample count,业务连续性规划师 工资 职友集 | 业务连续性规划师 薪资 招聘 | 业务连续性规划师 月薪 BOSS 猎聘 智联,specific URL plus salary/sample/distribution/job-posting text,business-continuity-planners,Business Continuity Planners,业务连续性规划师
official China occupational wage wording; invented sample count,分析师商业 工资 职友集 | 分析师商业 薪资 招聘 | 分析师商业 月薪 BOSS 猎聘 智联,specific URL plus salary/sample/distribution/job-posting text,business-intelligence-analysts,Business Intelligence Analysts,分析师商业
official China occupational wage wording; invented sample count,教师商业 工资 职友集 | 教师商业 薪资 招聘 | 教师商业 月薪 BOSS 猎聘 智联,specific URL plus salary/sample/distribution/job-posting text,business-teachers-postsecondary,"Business Teachers, Postsecondary",教师商业
official China occupational wage wording; invented sample count,屠宰工肉类切割工 工资 职友集 | 屠宰工肉类切割工 薪资 招聘 | 屠宰工肉类切割工 月薪 BOSS 猎聘 智联,specific URL plus salary/sample/distribution/job-posting text,butchers-and-meat-cutters,Butchers And Meat Cutters,屠宰工肉类切割工
official China occupational wage wording; invented sample count,采购员采购、农场产品 工资 职友集 | 采购员采购、农场产品 薪资 招聘 | 采购员采购、农场产品 月薪 BOSS 猎聘 智联,specific URL plus salary/sample/distribution/job-posting text,buyers-and-purchasing-agents-farm-products,"Buyers And Purchasing Agents, Farm Products",采购员采购、农场产品
official China occupational wage wording; invented sample count,橱柜制造工台架木工 工资 职友集 | 橱柜制造工台架木工 薪资 招聘 | 橱柜制造工台架木工 月薪 BOSS 猎聘 智联,specific URL plus salary/sample/distribution/job-posting text,cabinetmakers-and-bench-carpenters,Cabinetmakers And Bench Carpenters,橱柜制造工台架木工
official China occupational wage wording; invented sample count,校准技术员 工资 职友集 | 校准技术员 薪资 招聘 | 校准技术员 月薪 BOSS 猎聘 智联,specific URL plus salary/sample/distribution/job-posting text,calibration-technologists-and-technicians,Calibration Technologists And Technicians,校准技术员
official China occupational wage wording; invented sample count,摄像设备 工资 职友集 | 摄像设备 薪资 招聘 | 摄像设备 月薪 BOSS 猎聘 智联,specific URL plus salary/sample/distribution/job-posting text,camera-and-photographic-equipment-repairers,Camera And Photographic Equipment Repairers,摄像设备
official China occupational wage wording; invented sample count,摄像操作员、电视、视频、电影 工资 职友集 | 摄像操作员、电视、视频、电影 薪资 招聘 | 摄像操作员、电视、视频、电影 月薪 BOSS 猎聘 智联,specific URL plus salary/sample/distribution/job-posting text,camera-operators-television-video-and-film,"Camera Operators, Television, Video, And Film",摄像操作员、电视、视频、电影
official China occupational wage wording; invented sample count,大副、船舶 工资 职友集 | 大副、船舶 薪资 招聘 | 大副、船舶 月薪 BOSS 猎聘 智联,specific URL plus salary/sample/distribution/job-posting text,captains-mates-and-pilots-of-water-vessels,"Captains, Mates, And Pilots Of Water Vessels",大副、船舶
official China occupational wage wording; invented sample count,心血管技术员适合谁？ 工资 职友集 | 心血管技术员适合谁？ 薪资 招聘 | 心血管技术员适合谁？ 月薪 BOSS 猎聘 智联,specific URL plus salary/sample/distribution/job-posting text,cardiovascular-technologists-and-technicians,Cardiovascular technologists and technicians,心血管技术员适合谁？
official China occupational wage wording; invented sample count,中学职业/技术教育教师职业诊断 工资 职友集 | 中学职业/技术教育教师职业诊断 薪资 招聘 | 中学职业/技术教育教师职业诊断 月薪 BOSS 猎聘 智联,specific URL plus salary/sample/distribution/job-posting text,career-and-technical-education-teachers,"Career/Technical Education Teachers, Secondary School",中学职业/技术教育教师职业诊断
official China occupational wage wording; invented sample count,教育教师 工资 职友集 | 教育教师 薪资 招聘 | 教育教师 月薪 BOSS 猎聘 智联,specific URL plus salary/sample/distribution/job-posting text,career-technical-education-teachers-middle-school,"Career/Technical Education Teachers, Middle School",教育教师
official China occupational wage wording; invented sample count,教育教师 工资 职友集 | 教育教师 薪资 招聘 | 教育教师 月薪 BOSS 猎聘 智联,specific URL plus salary/sample/distribution/job-posting text,career-technical-education-teachers-postsecondary,"Career/Technical Education Teachers, Postsecondary",教育教师
official China occupational wage wording; invented sample count,教育教师 工资 职友集 | 教育教师 薪资 招聘 | 教育教师 月薪 BOSS 猎聘 智联,specific URL plus salary/sample/distribution/job-posting text,career-technical-education-teachers-secondary-school,"Career/Technical Education Teachers, Secondary School",教育教师
official China occupational wage wording; invented sample count,货物与货运 工资 职友集 | 货物与货运 薪资 招聘 | 货物与货运 月薪 BOSS 猎聘 智联,specific URL plus salary/sample/distribution/job-posting text,cargo-and-freight-agents,Cargo And Freight Agents,货物与货运
official China occupational wage wording; invented sample count,木工适合谁？ 工资 职友集 | 木工适合谁？ 薪资 招聘 | 木工适合谁？ 月薪 BOSS 猎聘 智联,specific URL plus salary/sample/distribution/job-posting text,carpenters,Carpenters,木工适合谁？
official China occupational wage wording; invented sample count,地毯安装工 工资 职友集 | 地毯安装工 薪资 招聘 | 地毯安装工 月薪 BOSS 猎聘 智联,specific URL plus salary/sample/distribution/job-posting text,carpet-installers,Carpet Installers,地毯安装工
official China occupational wage wording; invented sample count,制图师与摄影测量师 工资 职友集 | 制图师与摄影测量师 薪资 招聘 | 制图师与摄影测量师 月薪 BOSS 猎聘 智联,specific URL plus salary/sample/distribution/job-posting text,cartographers-and-photogrammetrists,Cartographers And Photogrammetrists,制图师与摄影测量师
official China occupational wage wording; invented sample count,水泥泥瓦工混凝土修整工 工资 职友集 | 水泥泥瓦工混凝土修整工 薪资 招聘 | 水泥泥瓦工混凝土修整工 月薪 BOSS 猎聘 智联,specific URL plus salary/sample/distribution/job-posting text,cement-masons-and-concrete-finishers,Cement Masons And Concrete Finishers,水泥泥瓦工混凝土修整工
official China occupational wage wording; invented sample count,化学工程师 工资 职友集 | 化学工程师 薪资 招聘 | 化学工程师 月薪 BOSS 猎聘 智联,specific URL plus salary/sample/distribution/job-posting text,chemical-engineers,Chemical Engineers,化学工程师
official China occupational wage wording; invented sample count,设备操作员看护员 工资 职友集 | 设备操作员看护员 薪资 招聘 | 设备操作员看护员 月薪 BOSS 猎聘 智联,specific URL plus salary/sample/distribution/job-posting text,chemical-equipment-operators-and-tenders,Chemical Equipment Operators And Tenders,设备操作员看护员
official China occupational wage wording; invented sample count,操作员 工资 职友集 | 操作员 薪资 招聘 | 操作员 月薪 BOSS 猎聘 智联,specific URL plus salary/sample/distribution/job-posting text,chemical-plant-and-system-operators,Chemical Plant And System Operators,操作员
official China occupational wage wording; invented sample count,化学技术员 工资 职友集 | 化学技术员 薪资 招聘 | 化学技术员 月薪 BOSS 猎聘 智联,specific URL plus salary/sample/distribution/job-posting text,chemical-technicians,Chemical Technicians,化学技术员
official China occupational wage wording; invented sample count,高校化学教师 工资 职友集 | 高校化学教师 薪资 招聘 | 高校化学教师 月薪 BOSS 猎聘 智联,specific URL plus salary/sample/distribution/job-posting text,chemistry-teachers-postsecondary,"Chemistry Teachers, Postsecondary",高校化学教师
official China occupational wage wording; invented sample count,化学家 工资 职友集 | 化学家 薪资 招聘 | 化学家 月薪 BOSS 猎聘 智联,specific URL plus salary/sample/distribution/job-posting text,chemists,Chemists,化学家
official China occupational wage wording; invented sample count,化学家职业诊断 工资 职友集 | 化学家职业诊断 薪资 招聘 | 化学家职业诊断 月薪 BOSS 猎聘 智联,specific URL plus salary/sample/distribution/job-posting text,chemists-and-materials-scientists,Chemists,化学家职业诊断
official China occupational wage wording; invented sample count,首席执行官 工资 职友集 | 首席执行官 薪资 招聘 | 首席执行官 月薪 BOSS 猎聘 智联,specific URL plus salary/sample/distribution/job-posting text,chief-executives,Chief Executives,首席执行官
official China occupational wage wording; invented sample count,首席可持续发展官 工资 职友集 | 首席可持续发展官 薪资 招聘 | 首席可持续发展官 月薪 BOSS 猎聘 智联,specific URL plus salary/sample/distribution/job-posting text,chief-sustainability-officers,Chief Sustainability Officers,首席可持续发展官
official China occupational wage wording; invented sample count,儿童、家庭与学校社会工作者 工资 职友集 | 儿童、家庭与学校社会工作者 薪资 招聘 | 儿童、家庭与学校社会工作者 月薪 BOSS 猎聘 智联,specific URL plus salary/sample/distribution/job-posting text,child-family-and-school-social-workers,"Child, Family, And School Social Workers",儿童、家庭与学校社会工作者
official China occupational wage wording; invented sample count,儿童照护人员 工资 职友集 | 儿童照护人员 薪资 招聘 | 儿童照护人员 月薪 BOSS 猎聘 智联,specific URL plus salary/sample/distribution/job-posting text,childcare-workers,Childcare Workers,儿童照护人员
official China occupational wage wording; invented sample count,整脊医师适合谁？ 工资 职友集 | 整脊医师适合谁？ 薪资 招聘 | 整脊医师适合谁？ 月薪 BOSS 猎聘 智联,specific URL plus salary/sample/distribution/job-posting text,chiropractors,Chiropractors,整脊医师适合谁？
official China occupational wage wording; invented sample count,编舞师 工资 职友集 | 编舞师 薪资 招聘 | 编舞师 月薪 BOSS 猎聘 智联,specific URL plus salary/sample/distribution/job-posting text,choreographers,Choreographers,编舞师
official China occupational wage wording; invented sample count,土木工程技师与技术员 工资 职友集 | 土木工程技师与技术员 薪资 招聘 | 土木工程技师与技术员 月薪 BOSS 猎聘 智联,specific URL plus salary/sample/distribution/job-posting text,civil-engineering-technicians,Civil Engineering Technologists And Technicians,土木工程技师与技术员
official China occupational wage wording; invented sample count,理赔核损员、审查员与调查员 工资 职友集 | 理赔核损员、审查员与调查员 薪资 招聘 | 理赔核损员、审查员与调查员 月薪 BOSS 猎聘 智联,specific URL plus salary/sample/distribution/job-posting text,claims-adjusters-appraisers-examiners-and-investigators,"Claims Adjusters, Examiners, And Investigators",理赔核损员、审查员与调查员
official China occupational wage wording; invented sample count,清洁工设备 工资 职友集 | 清洁工设备 薪资 招聘 | 清洁工设备 月薪 BOSS 猎聘 智联,specific URL plus salary/sample/distribution/job-posting text,cleaners-of-vehicles-and-equipment,Cleaners Of Vehicles And Equipment,清洁工设备
official China occupational wage wording; invented sample count,金属设备操作员看护员 工资 职友集 | 金属设备操作员看护员 薪资 招聘 | 金属设备操作员看护员 月薪 BOSS 猎聘 智联,specific URL plus salary/sample/distribution/job-posting text,cleaning-washing-and-metal-pickling-equipment-operators-and-tenders,"Cleaning, Washing, And Metal Pickling Equipment Operators And Tenders",金属设备操作员看护员
official China occupational wage wording; invented sample count,神职人员 工资 职友集 | 神职人员 薪资 招聘 | 神职人员 月薪 BOSS 猎聘 智联,specific URL plus salary/sample/distribution/job-posting text,clergy,Clergy,神职人员
official China occupational wage wording; invented sample count,气候变化政策分析师 工资 职友集 | 气候变化政策分析师 薪资 招聘 | 气候变化政策分析师 月薪 BOSS 猎聘 智联,specific URL plus salary/sample/distribution/job-posting text,climate-change-policy-analysts,Climate Change Policy Analysts,气候变化政策分析师
official China occupational wage wording; invented sample count,临床与咨询心理学家 工资 职友集 | 临床与咨询心理学家 薪资 招聘 | 临床与咨询心理学家 月薪 BOSS 猎聘 智联,specific URL plus salary/sample/distribution/job-posting text,clinical-and-counseling-psychologists,Clinical And Counseling Psychologists,临床与咨询心理学家
official China occupational wage wording; invented sample count,临床数据经理 工资 职友集 | 临床数据经理 薪资 招聘 | 临床数据经理 月薪 BOSS 猎聘 智联,specific URL plus salary/sample/distribution/job-posting text,clinical-data-managers,Clinical Data Managers,临床数据经理
official China occupational wage wording; invented sample count,医学与临床实验室技师职业诊断 工资 职友集 | 医学与临床实验室技师职业诊断 薪资 招聘 | 医学与临床实验室技师职业诊断 月薪 BOSS 猎聘 智联,specific URL plus salary/sample/distribution/job-posting text,clinical-laboratory-technologists-and-technicians,Medical and Clinical Laboratory Technologists,医学与临床实验室技师职业诊断
official China occupational wage wording; invented sample count,临床神经心理学家 工资 职友集 | 临床神经心理学家 薪资 招聘 | 临床神经心理学家 月薪 BOSS 猎聘 智联,specific URL plus salary/sample/distribution/job-posting text,clinical-neuropsychologists,Clinical Neuropsychologists,临床神经心理学家
official China occupational wage wording; invented sample count,临床护士专员 工资 职友集 | 临床护士专员 薪资 招聘 | 临床护士专员 月薪 BOSS 猎聘 智联,specific URL plus salary/sample/distribution/job-posting text,clinical-nurse-specialists,Clinical Nurse Specialists,临床护士专员
official China occupational wage wording; invented sample count,临床研究协调员 工资 职友集 | 临床研究协调员 薪资 招聘 | 临床研究协调员 月薪 BOSS 猎聘 智联,specific URL plus salary/sample/distribution/job-posting text,clinical-research-coordinators,Clinical Research Coordinators,临床研究协调员
official China occupational wage wording; invented sample count,教练与球探 工资 职友集 | 教练与球探 薪资 招聘 | 教练与球探 月薪 BOSS 猎聘 智联,specific URL plus salary/sample/distribution/job-posting text,coaches-and-scouts,Coaches And Scouts,教练与球探
official China occupational wage wording; invented sample count,机器铺设工、操作员、看护员 工资 职友集 | 机器铺设工、操作员、看护员 薪资 招聘 | 机器铺设工、操作员、看护员 月薪 BOSS 猎聘 智联,specific URL plus salary/sample/distribution/job-posting text,coating-painting-and-spraying-machine-setters-operators-and-tenders,"Coating, Painting, And Spraying Machine Setters, Operators, And Tenders",机器铺设工、操作员、看护员
official China occupational wage wording; invented sample count,线圈绕线工、包扎工、修整工 工资 职友集 | 线圈绕线工、包扎工、修整工 薪资 招聘 | 线圈绕线工、包扎工、修整工 月薪 BOSS 猎聘 智联,specific URL plus salary/sample/distribution/job-posting text,coil-winders-tapers-and-finishers,"Coil Winders, Tapers, And Finishers",线圈绕线工、包扎工、修整工
official China occupational wage wording; invented sample count,自动售货、机器维修员 工资 职友集 | 自动售货、机器维修员 薪资 招聘 | 自动售货、机器维修员 月薪 BOSS 猎聘 智联,specific URL plus salary/sample/distribution/job-posting text,coin-vending-and-amusement-machine-servicers-and-repairers,"Coin, Vending, And Amusement Machine Servicers And Repairers",自动售货、机器维修员
official China occupational wage wording; invented sample count,官 工资 职友集 | 官 薪资 招聘 | 官 月薪 BOSS 猎聘 智联,specific URL plus salary/sample/distribution/job-posting text,command-and-control-center-officers,Command And Control Center Officers,官
official China occupational wage wording; invented sample count,专员 工资 职友集 | 专员 薪资 招聘 | 专员 月薪 BOSS 猎聘 智联,specific URL plus salary/sample/distribution/job-posting text,command-and-control-center-specialists,Command And Control Center Specialists,专员
official China occupational wage wording; invented sample count,商业与工业设计师 工资 职友集 | 商业与工业设计师 薪资 招聘 | 商业与工业设计师 月薪 BOSS 猎聘 智联,specific URL plus salary/sample/distribution/job-posting text,commercial-and-industrial-designers,Commercial And Industrial Designers,商业与工业设计师
official China occupational wage wording; invented sample count,商业潜水员 工资 职友集 | 商业潜水员 薪资 招聘 | 商业潜水员 月薪 BOSS 猎聘 智联,specific URL plus salary/sample/distribution/job-posting text,commercial-divers,Commercial Divers,商业潜水员
official China occupational wage wording; invented sample count,商业飞行员 工资 职友集 | 商业飞行员 薪资 招聘 | 商业飞行员 月薪 BOSS 猎聘 智联,specific URL plus salary/sample/distribution/job-posting text,commercial-pilots,Commercial Pilots,商业飞行员
official China occupational wage wording; invented sample count,传播教师 工资 职友集 | 传播教师 薪资 招聘 | 传播教师 月薪 BOSS 猎聘 智联,specific URL plus salary/sample/distribution/job-posting text,communications-teachers-postsecondary,"Communications Teachers, Postsecondary",传播教师
official China occupational wage wording; invented sample count,社区健康工作者职业诊断 工资 职友集 | 社区健康工作者职业诊断 薪资 招聘 | 社区健康工作者职业诊断 月薪 BOSS 猎聘 智联,specific URL plus salary/sample/distribution/job-posting text,community-health-workers,Community health workers,社区健康工作者职业诊断
official China occupational wage wording; invented sample count,薪酬与福利经理职业诊断 工资 职友集 | 薪酬与福利经理职业诊断 薪资 招聘 | 薪酬与福利经理职业诊断 月薪 BOSS 猎聘 智联,specific URL plus salary/sample/distribution/job-posting text,compensation-and-benefits-managers,Compensation and benefits managers,薪酬与福利经理职业诊断
official China occupational wage wording; invented sample count,薪酬、福利与岗位分析专员适合谁？ 工资 职友集 | 薪酬、福利与岗位分析专员适合谁？ 薪资 招聘 | 薪酬、福利与岗位分析专员适合谁？ 月薪 BOSS 猎聘 智联,specific URL plus salary/sample/distribution/job-posting text,compensation-benefits-and-job-analysis-specialists,"Compensation, benefits, and job analysis specialists",薪酬、福利与岗位分析专员适合谁？
