framework,locale,entity_type,entity_code,primary_owner_url,owned_query_cluster,supporting_query_cluster,owner_rule,assessment_owner,eligibility,evidence_status,limitation,current28_observed_queries,current28_primary_queries,current28_shared_queries,current28_clicks,current28_impressions,current28_ctr_percent,current28_position,prev28_impressions,day90_impressions,ownership_decision,page_indexing_state
enneagram,en,instinctual_subtype,type-5/self-preservation,https://fermatmind.com/en/personality/enneagram/type-5/instincts/self-preservation,type 5/self preservation meaning and boundaries,examples; limits; reflection; next step,one normalized query cluster → one primary canonical owner per locale,/en/tests/enneagram-personality-test-nine-types,existing_backend_authoritative_only,VERIFIED_M01_OBSERVED,M01 top-row aggregate; NOT_RETURNED is not zero; route locale is not GSC language; page-level indexing unavailable,5,5,0,1,14,7.142857,9,NOT_RETURNED,14,PRIMARY_OWNER_OBSERVED,UNKNOWN_PAGE_LEVEL
enneagram,en,instinctual_subtype,type-5/social,https://fermatmind.com/en/personality/enneagram/type-5/instincts/social,type 5/social meaning and boundaries,examples; limits; reflection; next step,one normalized query cluster → one primary canonical owner per locale,/en/tests/enneagram-personality-test-nine-types,existing_backend_authoritative_only,INFERRED_ROUTE_TAXONOMY_M01_NOT_RETURNED,M01 top-row aggregate; NOT_RETURNED is not zero; route locale is not GSC language; page-level indexing unavailable,0,0,0,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,ROUTE_OWNER_M01_NOT_RETURNED,UNKNOWN_PAGE_LEVEL
enneagram,en,core_type,type-6,https://fermatmind.com/en/personality/enneagram/type-6,type 6 meaning and boundaries,examples; limits; reflection; next step,one normalized query cluster → one primary canonical owner per locale,/en/tests/enneagram-personality-test-nine-types,existing_backend_authoritative_only,VERIFIED_M01_OBSERVED,M01 top-row aggregate; NOT_RETURNED is not zero; route locale is not GSC language; page-level indexing unavailable,8,8,0,0,12,0,32.75,2,14,PRIMARY_OWNER_OBSERVED,UNKNOWN_PAGE_LEVEL
enneagram,en,instinctual_subtype,type-6/one-to-one,https://fermatmind.com/en/personality/enneagram/type-6/instincts/one-to-one,type 6/one to one meaning and boundaries,examples; limits; reflection; next step,one normalized query cluster → one primary canonical owner per locale,/en/tests/enneagram-personality-test-nine-types,existing_backend_authoritative_only,INFERRED_ROUTE_TAXONOMY_M01_NOT_RETURNED,M01 top-row aggregate; NOT_RETURNED is not zero; route locale is not GSC language; page-level indexing unavailable,0,0,0,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,ROUTE_OWNER_M01_NOT_RETURNED,UNKNOWN_PAGE_LEVEL
enneagram,en,instinctual_subtype,type-6/self-preservation,https://fermatmind.com/en/personality/enneagram/type-6/instincts/self-preservation,type 6/self preservation meaning and boundaries,examples; limits; reflection; next step,one normalized query cluster → one primary canonical owner per locale,/en/tests/enneagram-personality-test-nine-types,existing_backend_authoritative_only,VERIFIED_M01_OBSERVED,M01 top-row aggregate; NOT_RETURNED is not zero; route locale is not GSC language; page-level indexing unavailable,9,6,4,0,16,0,17.75,NOT_RETURNED,16,ROUTE_OWNER_WITH_SHARED_QUERY_REVIEW,UNKNOWN_PAGE_LEVEL
enneagram,en,instinctual_subtype,type-6/social,https://fermatmind.com/en/personality/enneagram/type-6/instincts/social,type 6/social meaning and boundaries,examples; limits; reflection; next step,one normalized query cluster → one primary canonical owner per locale,/en/tests/enneagram-personality-test-nine-types,existing_backend_authoritative_only,INFERRED_ROUTE_TAXONOMY_M01_NOT_RETURNED,M01 top-row aggregate; NOT_RETURNED is not zero; route locale is not GSC language; page-level indexing unavailable,0,0,0,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,ROUTE_OWNER_M01_NOT_RETURNED,UNKNOWN_PAGE_LEVEL
enneagram,en,core_type,type-7,https://fermatmind.com/en/personality/enneagram/type-7,type 7 meaning and boundaries,examples; limits; reflection; next step,one normalized query cluster → one primary canonical owner per locale,/en/tests/enneagram-personality-test-nine-types,existing_backend_authoritative_only,VERIFIED_M01_OBSERVED,M01 top-row aggregate; NOT_RETURNED is not zero; route locale is not GSC language; page-level indexing unavailable,1,1,0,0,1,0,10,NOT_RETURNED,1,PRIMARY_OWNER_OBSERVED,UNKNOWN_PAGE_LEVEL
enneagram,en,instinctual_subtype,type-7/one-to-one,https://fermatmind.com/en/personality/enneagram/type-7/instincts/one-to-one,type 7/one to one meaning and boundaries,examples; limits; reflection; next step,one normalized query cluster → one primary canonical owner per locale,/en/tests/enneagram-personality-test-nine-types,existing_backend_authoritative_only,INFERRED_ROUTE_TAXONOMY_M01_NOT_RETURNED,M01 top-row aggregate; NOT_RETURNED is not zero; route locale is not GSC language; page-level indexing unavailable,0,0,0,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,ROUTE_OWNER_M01_NOT_RETURNED,UNKNOWN_PAGE_LEVEL
enneagram,en,instinctual_subtype,type-7/self-preservation,https://fermatmind.com/en/personality/enneagram/type-7/instincts/self-preservation,type 7/self preservation meaning and boundaries,examples; limits; reflection; next step,one normalized query cluster → one primary canonical owner per locale,/en/tests/enneagram-personality-test-nine-types,existing_backend_authoritative_only,VERIFIED_M01_OBSERVED,M01 top-row aggregate; NOT_RETURNED is not zero; route locale is not GSC language; page-level indexing unavailable,5,5,1,0,18,0,7.555556,3,21,ROUTE_OWNER_WITH_SHARED_QUERY_REVIEW,UNKNOWN_PAGE_LEVEL
enneagram,en,instinctual_subtype,type-7/social,https://fermatmind.com/en/personality/enneagram/type-7/instincts/social,type 7/social meaning and boundaries,examples; limits; reflection; next step,one normalized query cluster → one primary canonical owner per locale,/en/tests/enneagram-personality-test-nine-types,existing_backend_authoritative_only,VERIFIED_M01_OBSERVED,M01 top-row aggregate; NOT_RETURNED is not zero; route locale is not GSC language; page-level indexing unavailable,2,2,0,0,2,0,8,NOT_RETURNED,2,PRIMARY_OWNER_OBSERVED,UNKNOWN_PAGE_LEVEL
enneagram,en,core_type,type-8,https://fermatmind.com/en/personality/enneagram/type-8,type 8 meaning and boundaries,examples; limits; reflection; next step,one normalized query cluster → one primary canonical owner per locale,/en/tests/enneagram-personality-test-nine-types,existing_backend_authoritative_only,INFERRED_ROUTE_TAXONOMY_M01_NOT_RETURNED,M01 top-row aggregate; NOT_RETURNED is not zero; route locale is not GSC language; page-level indexing unavailable,0,0,0,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,ROUTE_OWNER_M01_NOT_RETURNED,UNKNOWN_PAGE_LEVEL
enneagram,en,instinctual_subtype,type-8/one-to-one,https://fermatmind.com/en/personality/enneagram/type-8/instincts/one-to-one,type 8/one to one meaning and boundaries,examples; limits; reflection; next step,one normalized query cluster → one primary canonical owner per locale,/en/tests/enneagram-personality-test-nine-types,existing_backend_authoritative_only,VERIFIED_M01_OBSERVED,M01 top-row aggregate; NOT_RETURNED is not zero; route locale is not GSC language; page-level indexing unavailable,1,1,0,0,1,0,52,NOT_RETURNED,1,PRIMARY_OWNER_OBSERVED,UNKNOWN_PAGE_LEVEL
enneagram,en,instinctual_subtype,type-8/self-preservation,https://fermatmind.com/en/personality/enneagram/type-8/instincts/self-preservation,type 8/self preservation meaning and boundaries,examples; limits; reflection; next step,one normalized query cluster → one primary canonical owner per locale,/en/tests/enneagram-personality-test-nine-types,existing_backend_authoritative_only,VERIFIED_M01_OBSERVED,M01 top-row aggregate; NOT_RETURNED is not zero; route locale is not GSC language; page-level indexing unavailable,3,3,0,0,7,0,12.571429,NOT_RETURNED,7,PRIMARY_OWNER_OBSERVED,UNKNOWN_PAGE_LEVEL
enneagram,en,instinctual_subtype,type-8/social,https://fermatmind.com/en/personality/enneagram/type-8/instincts/social,type 8/social meaning and boundaries,examples; limits; reflection; next step,one normalized query cluster → one primary canonical owner per locale,/en/tests/enneagram-personality-test-nine-types,existing_backend_authoritative_only,INFERRED_ROUTE_TAXONOMY_M01_NOT_RETURNED,M01 top-row aggregate; NOT_RETURNED is not zero; route locale is not GSC language; page-level indexing unavailable,0,0,0,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,ROUTE_OWNER_M01_NOT_RETURNED,UNKNOWN_PAGE_LEVEL
enneagram,en,core_type,type-9,https://fermatmind.com/en/personality/enneagram/type-9,type 9 meaning and boundaries,examples; limits; reflection; next step,one normalized query cluster → one primary canonical owner per locale,/en/tests/enneagram-personality-test-nine-types,existing_backend_authoritative_only,VERIFIED_M01_OBSERVED,M01 top-row aggregate; NOT_RETURNED is not zero; route locale is not GSC language; page-level indexing unavailable,8,8,0,0,11,0,67.636364,NOT_RETURNED,11,PRIMARY_OWNER_OBSERVED,UNKNOWN_PAGE_LEVEL
enneagram,en,instinctual_subtype,type-9/one-to-one,https://fermatmind.com/en/personality/enneagram/type-9/instincts/one-to-one,type 9/one to one meaning and boundaries,examples; limits; reflection; next step,one normalized query cluster → one primary canonical owner per locale,/en/tests/enneagram-personality-test-nine-types,existing_backend_authoritative_only,INFERRED_ROUTE_TAXONOMY_M01_NOT_RETURNED,M01 top-row aggregate; NOT_RETURNED is not zero; route locale is not GSC language; page-level indexing unavailable,0,0,0,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,ROUTE_OWNER_M01_NOT_RETURNED,UNKNOWN_PAGE_LEVEL
enneagram,en,instinctual_subtype,type-9/self-preservation,https://fermatmind.com/en/personality/enneagram/type-9/instincts/self-preservation,type 9/self preservation meaning and boundaries,examples; limits; reflection; next step,one normalized query cluster → one primary canonical owner per locale,/en/tests/enneagram-personality-test-nine-types,existing_backend_authoritative_only,INFERRED_ROUTE_TAXONOMY_M01_NOT_RETURNED,M01 top-row aggregate; NOT_RETURNED is not zero; route locale is not GSC language; page-level indexing unavailable,0,0,0,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,ROUTE_OWNER_M01_NOT_RETURNED,UNKNOWN_PAGE_LEVEL
enneagram,en,instinctual_subtype,type-9/social,https://fermatmind.com/en/personality/enneagram/type-9/instincts/social,type 9/social meaning and boundaries,examples; limits; reflection; next step,one normalized query cluster → one primary canonical owner per locale,/en/tests/enneagram-personality-test-nine-types,existing_backend_authoritative_only,INFERRED_ROUTE_TAXONOMY_M01_NOT_RETURNED,M01 top-row aggregate; NOT_RETURNED is not zero; route locale is not GSC language; page-level indexing unavailable,0,0,0,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,ROUTE_OWNER_M01_NOT_RETURNED,UNKNOWN_PAGE_LEVEL
enneagram,en,wing,1w2,https://fermatmind.com/en/personality/enneagram/wings/1w2,1w2 meaning and boundaries,examples; limits; reflection; next step,one normalized query cluster → one primary canonical owner per locale,/en/tests/enneagram-personality-test-nine-types,existing_backend_authoritative_only,VERIFIED_M01_OBSERVED,M01 top-row aggregate; NOT_RETURNED is not zero; route locale is not GSC language; page-level indexing unavailable,6,6,0,0,14,0,12.714286,NOT_RETURNED,14,PRIMARY_OWNER_OBSERVED,UNKNOWN_PAGE_LEVEL
enneagram,en,wing,1w9,https://fermatmind.com/en/personality/enneagram/wings/1w9,1w9 meaning and boundaries,examples; limits; reflection; next step,one normalized query cluster → one primary canonical owner per locale,/en/tests/enneagram-personality-test-nine-types,existing_backend_authoritative_only,INFERRED_ROUTE_TAXONOMY_M01_NOT_RETURNED,M01 top-row aggregate; NOT_RETURNED is not zero; route locale is not GSC language; page-level indexing unavailable,0,0,0,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,ROUTE_OWNER_M01_NOT_RETURNED,UNKNOWN_PAGE_LEVEL
enneagram,en,wing,2w1,https://fermatmind.com/en/personality/enneagram/wings/2w1,2w1 meaning and boundaries,examples; limits; reflection; next step,one normalized query cluster → one primary canonical owner per locale,/en/tests/enneagram-personality-test-nine-types,existing_backend_authoritative_only,VERIFIED_M01_OBSERVED,M01 top-row aggregate; NOT_RETURNED is not zero; route locale is not GSC language; page-level indexing unavailable,6,6,0,0,7,0,23.428571,NOT_RETURNED,7,PRIMARY_OWNER_OBSERVED,UNKNOWN_PAGE_LEVEL
enneagram,en,wing,2w3,https://fermatmind.com/en/personality/enneagram/wings/2w3,2w3 meaning and boundaries,examples; limits; reflection; next step,one normalized query cluster → one primary canonical owner per locale,/en/tests/enneagram-personality-test-nine-types,existing_backend_authoritative_only,INFERRED_ROUTE_TAXONOMY_M01_NOT_RETURNED,M01 top-row aggregate; NOT_RETURNED is not zero; route locale is not GSC language; page-level indexing unavailable,0,0,0,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,ROUTE_OWNER_M01_NOT_RETURNED,UNKNOWN_PAGE_LEVEL
enneagram,en,wing,3w2,https://fermatmind.com/en/personality/enneagram/wings/3w2,3w2 meaning and boundaries,examples; limits; reflection; next step,one normalized query cluster → one primary canonical owner per locale,/en/tests/enneagram-personality-test-nine-types,existing_backend_authoritative_only,VERIFIED_M01_OBSERVED,M01 top-row aggregate; NOT_RETURNED is not zero; route locale is not GSC language; page-level indexing unavailable,12,12,0,0,117,0,9.905983,NOT_RETURNED,117,PRIMARY_OWNER_OBSERVED,UNKNOWN_PAGE_LEVEL
enneagram,en,wing,3w4,https://fermatmind.com/en/personality/enneagram/wings/3w4,3w4 meaning and boundaries,examples; limits; reflection; next step,one normalized query cluster → one primary canonical owner per locale,/en/tests/enneagram-personality-test-nine-types,existing_backend_authoritative_only,VERIFIED_M01_OBSERVED,M01 top-row aggregate; NOT_RETURNED is not zero; route locale is not GSC language; page-level indexing unavailable,5,5,0,0,13,0,15.076923,1,14,PRIMARY_OWNER_OBSERVED,UNKNOWN_PAGE_LEVEL
enneagram,en,wing,4w3,https://fermatmind.com/en/personality/enneagram/wings/4w3,4w3 meaning and boundaries,examples; limits; reflection; next step,one normalized query cluster → one primary canonical owner per locale,/en/tests/enneagram-personality-test-nine-types,existing_backend_authoritative_only,VERIFIED_M01_OBSERVED,M01 top-row aggregate; NOT_RETURNED is not zero; route locale is not GSC language; page-level indexing unavailable,6,6,0,0,9,0,17.444444,2,11,PRIMARY_OWNER_OBSERVED,UNKNOWN_PAGE_LEVEL
enneagram,en,wing,4w5,https://fermatmind.com/en/personality/enneagram/wings/4w5,4w5 meaning and boundaries,examples; limits; reflection; next step,one normalized query cluster → one primary canonical owner per locale,/en/tests/enneagram-personality-test-nine-types,existing_backend_authoritative_only,VERIFIED_M01_OBSERVED,M01 top-row aggregate; NOT_RETURNED is not zero; route locale is not GSC language; page-level indexing unavailable,2,2,0,0,3,0,10.666667,NOT_RETURNED,3,PRIMARY_OWNER_OBSERVED,UNKNOWN_PAGE_LEVEL
enneagram,en,wing,5w4,https://fermatmind.com/en/personality/enneagram/wings/5w4,5w4 meaning and boundaries,examples; limits; reflection; next step,one normalized query cluster → one primary canonical owner per locale,/en/tests/enneagram-personality-test-nine-types,existing_backend_authoritative_only,VERIFIED_M01_OBSERVED,M01 top-row aggregate; NOT_RETURNED is not zero; route locale is not GSC language; page-level indexing unavailable,13,13,0,0,61,0,13.983607,NOT_RETURNED,61,PRIMARY_OWNER_OBSERVED,UNKNOWN_PAGE_LEVEL
enneagram,en,wing,5w6,https://fermatmind.com/en/personality/enneagram/wings/5w6,5w6 meaning and boundaries,examples; limits; reflection; next step,one normalized query cluster → one primary canonical owner per locale,/en/tests/enneagram-personality-test-nine-types,existing_backend_authoritative_only,VERIFIED_M01_OBSERVED,M01 top-row aggregate; NOT_RETURNED is not zero; route locale is not GSC language; page-level indexing unavailable,7,7,0,0,15,0,35.333333,NOT_RETURNED,15,PRIMARY_OWNER_OBSERVED,UNKNOWN_PAGE_LEVEL
enneagram,en,wing,6w5,https://fermatmind.com/en/personality/enneagram/wings/6w5,6w5 meaning and boundaries,examples; limits; reflection; next step,one normalized query cluster → one primary canonical owner per locale,/en/tests/enneagram-personality-test-nine-types,existing_backend_authoritative_only,VERIFIED_M01_OBSERVED,M01 top-row aggregate; NOT_RETURNED is not zero; route locale is not GSC language; page-level indexing unavailable,3,3,0,0,7,0,10.714286,NOT_RETURNED,7,PRIMARY_OWNER_OBSERVED,UNKNOWN_PAGE_LEVEL
enneagram,en,wing,6w7,https://fermatmind.com/en/personality/enneagram/wings/6w7,6w7 meaning and boundaries,examples; limits; reflection; next step,one normalized query cluster → one primary canonical owner per locale,/en/tests/enneagram-personality-test-nine-types,existing_backend_authoritative_only,VERIFIED_M01_OBSERVED,M01 top-row aggregate; NOT_RETURNED is not zero; route locale is not GSC language; page-level indexing unavailable,3,3,0,0,4,0,12.75,NOT_RETURNED,4,PRIMARY_OWNER_OBSERVED,UNKNOWN_PAGE_LEVEL
enneagram,en,wing,7w6,https://fermatmind.com/en/personality/enneagram/wings/7w6,7w6 meaning and boundaries,examples; limits; reflection; next step,one normalized query cluster → one primary canonical owner per locale,/en/tests/enneagram-personality-test-nine-types,existing_backend_authoritative_only,VERIFIED_M01_OBSERVED,M01 top-row aggregate; NOT_RETURNED is not zero; route locale is not GSC language; page-level indexing unavailable,2,2,0,0,7,0,8.714286,NOT_RETURNED,7,PRIMARY_OWNER_OBSERVED,UNKNOWN_PAGE_LEVEL
enneagram,en,wing,7w8,https://fermatmind.com/en/personality/enneagram/wings/7w8,7w8 meaning and boundaries,examples; limits; reflection; next step,one normalized query cluster → one primary canonical owner per locale,/en/tests/enneagram-personality-test-nine-types,existing_backend_authoritative_only,VERIFIED_M01_OBSERVED,M01 top-row aggregate; NOT_RETURNED is not zero; route locale is not GSC language; page-level indexing unavailable,7,7,0,0,12,0,14.75,NOT_RETURNED,12,PRIMARY_OWNER_OBSERVED,UNKNOWN_PAGE_LEVEL
enneagram,en,wing,8w7,https://fermatmind.com/en/personality/enneagram/wings/8w7,8w7 meaning and boundaries,examples; limits; reflection; next step,one normalized query cluster → one primary canonical owner per locale,/en/tests/enneagram-personality-test-nine-types,existing_backend_authoritative_only,VERIFIED_M01_OBSERVED,M01 top-row aggregate; NOT_RETURNED is not zero; route locale is not GSC language; page-level indexing unavailable,2,2,0,0,5,0,9.8,NOT_RETURNED,5,PRIMARY_OWNER_OBSERVED,UNKNOWN_PAGE_LEVEL
enneagram,en,wing,8w9,https://fermatmind.com/en/personality/enneagram/wings/8w9,8w9 meaning and boundaries,examples; limits; reflection; next step,one normalized query cluster → one primary canonical owner per locale,/en/tests/enneagram-personality-test-nine-types,existing_backend_authoritative_only,VERIFIED_M01_OBSERVED,M01 top-row aggregate; NOT_RETURNED is not zero; route locale is not GSC language; page-level indexing unavailable,4,4,0,0,5,0,12,NOT_RETURNED,5,PRIMARY_OWNER_OBSERVED,UNKNOWN_PAGE_LEVEL
enneagram,en,wing,9w1,https://fermatmind.com/en/personality/enneagram/wings/9w1,9w1 meaning and boundaries,examples; limits; reflection; next step,one normalized query cluster → one primary canonical owner per locale,/en/tests/enneagram-personality-test-nine-types,existing_backend_authoritative_only,VERIFIED_M01_OBSERVED,M01 top-row aggregate; NOT_RETURNED is not zero; route locale is not GSC language; page-level indexing unavailable,4,4,0,0,6,0,34.833333,NOT_RETURNED,6,PRIMARY_OWNER_OBSERVED,UNKNOWN_PAGE_LEVEL
enneagram,en,wing,9w8,https://fermatmind.com/en/personality/enneagram/wings/9w8,9w8 meaning and boundaries,examples; limits; reflection; next step,one normalized query cluster → one primary canonical owner per locale,/en/tests/enneagram-personality-test-nine-types,existing_backend_authoritative_only,VERIFIED_M01_OBSERVED,M01 top-row aggregate; NOT_RETURNED is not zero; route locale is not GSC language; page-level indexing unavailable,4,4,0,0,10,0,15.2,NOT_RETURNED,10,PRIMARY_OWNER_OBSERVED,UNKNOWN_PAGE_LEVEL
mbti,en,base_type,ENTJ,https://fermatmind.com/en/personality/entj,entj meaning; entj personality; entj traits,examples; limits; reflection; next step,one normalized query cluster → one primary canonical owner per locale,/en/tests/mbti-personality-test-16-personality-types,existing_backend_authoritative_only,INFERRED_ROUTE_TAXONOMY_M01_NOT_RETURNED,M01 top-row aggregate; NOT_RETURNED is not zero; route locale is not GSC language; page-level indexing unavailable,0,0,0,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,ROUTE_OWNER_M01_NOT_RETURNED,UNKNOWN_PAGE_LEVEL
mbti,en,variant,ENTJ-A,https://fermatmind.com/en/personality/entj-a,entj-a meaning; entj-a traits; entj-a work/stress,examples; limits; reflection; next step,one normalized query cluster → one primary canonical owner per locale,/en/tests/mbti-personality-test-16-personality-types,existing_backend_authoritative_only,INFERRED_ROUTE_TAXONOMY_M01_NOT_RETURNED,M01 top-row aggregate; NOT_RETURNED is not zero; route locale is not GSC language; page-level indexing unavailable,0,0,0,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,ROUTE_OWNER_M01_NOT_RETURNED,UNKNOWN_PAGE_LEVEL
mbti,en,at_comparison,entj-a-vs-entj-t,https://fermatmind.com/en/personality/entj-a-vs-entj-t,entj a vs entj t difference; entj-a vs entj-t,examples; limits; reflection; next step,one normalized query cluster → one primary canonical owner per locale,/en/tests/mbti-personality-test-16-personality-types,existing_backend_authoritative_only,INFERRED_ROUTE_TAXONOMY_M01_NOT_RETURNED,M01 top-row aggregate; NOT_RETURNED is not zero; route locale is not GSC language; page-level indexing unavailable,0,0,0,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,ROUTE_OWNER_M01_NOT_RETURNED,UNKNOWN_PAGE_LEVEL
mbti,en,variant,ENTJ-T,https://fermatmind.com/en/personality/entj-t,entj-t meaning; entj-t traits; entj-t work/stress,examples; limits; reflection; next step,one normalized query cluster → one primary canonical owner per locale,/en/tests/mbti-personality-test-16-personality-types,existing_backend_authoritative_only,INFERRED_ROUTE_TAXONOMY_M01_NOT_RETURNED,M01 top-row aggregate; NOT_RETURNED is not zero; route locale is not GSC language; page-level indexing unavailable,0,0,0,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,ROUTE_OWNER_M01_NOT_RETURNED,UNKNOWN_PAGE_LEVEL
mbti,en,base_type,ENTP,https://fermatmind.com/en/personality/entp,entp meaning; entp personality; entp traits,examples; limits; reflection; next step,one normalized query cluster → one primary canonical owner per locale,/en/tests/mbti-personality-test-16-personality-types,existing_backend_authoritative_only,INFERRED_ROUTE_TAXONOMY_M01_NOT_RETURNED,M01 top-row aggregate; NOT_RETURNED is not zero; route locale is not GSC language; page-level indexing unavailable,0,0,0,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,ROUTE_OWNER_M01_NOT_RETURNED,UNKNOWN_PAGE_LEVEL
mbti,en,variant,ENTP-A,https://fermatmind.com/en/personality/entp-a,entp-a meaning; entp-a traits; entp-a work/stress,examples; limits; reflection; next step,one normalized query cluster → one primary canonical owner per locale,/en/tests/mbti-personality-test-16-personality-types,existing_backend_authoritative_only,INFERRED_ROUTE_TAXONOMY_M01_NOT_RETURNED,M01 top-row aggregate; NOT_RETURNED is not zero; route locale is not GSC language; page-level indexing unavailable,0,0,0,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,ROUTE_OWNER_M01_NOT_RETURNED,UNKNOWN_PAGE_LEVEL
mbti,en,at_comparison,entp-a-vs-entp-t,https://fermatmind.com/en/personality/entp-a-vs-entp-t,entp a vs entp t difference; entp-a vs entp-t,examples; limits; reflection; next step,one normalized query cluster → one primary canonical owner per locale,/en/tests/mbti-personality-test-16-personality-types,existing_backend_authoritative_only,INFERRED_ROUTE_TAXONOMY_M01_NOT_RETURNED,M01 top-row aggregate; NOT_RETURNED is not zero; route locale is not GSC language; page-level indexing unavailable,0,0,0,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,ROUTE_OWNER_M01_NOT_RETURNED,UNKNOWN_PAGE_LEVEL
mbti,en,variant,ENTP-T,https://fermatmind.com/en/personality/entp-t,entp-t meaning; entp-t traits; entp-t work/stress,examples; limits; reflection; next step,one normalized query cluster → one primary canonical owner per locale,/en/tests/mbti-personality-test-16-personality-types,existing_backend_authoritative_only,INFERRED_ROUTE_TAXONOMY_M01_NOT_RETURNED,M01 top-row aggregate; NOT_RETURNED is not zero; route locale is not GSC language; page-level indexing unavailable,0,0,0,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,ROUTE_OWNER_M01_NOT_RETURNED,UNKNOWN_PAGE_LEVEL
mbti,en,base_type,ESFJ,https://fermatmind.com/en/personality/esfj,esfj meaning; esfj personality; esfj traits,examples; limits; reflection; next step,one normalized query cluster → one primary canonical owner per locale,/en/tests/mbti-personality-test-16-personality-types,existing_backend_authoritative_only,VERIFIED_M01_OBSERVED,M01 top-row aggregate; NOT_RETURNED is not zero; route locale is not GSC language; page-level indexing unavailable,14,14,0,0,35,0,40.514286,NOT_RETURNED,35,PRIMARY_OWNER_OBSERVED,UNKNOWN_PAGE_LEVEL
mbti,en,variant,ESFJ-A,https://fermatmind.com/en/personality/esfj-a,esfj-a meaning; esfj-a traits; esfj-a work/stress,examples; limits; reflection; next step,one normalized query cluster → one primary canonical owner per locale,/en/tests/mbti-personality-test-16-personality-types,existing_backend_authoritative_only,INFERRED_ROUTE_TAXONOMY_M01_NOT_RETURNED,M01 top-row aggregate; NOT_RETURNED is not zero; route locale is not GSC language; page-level indexing unavailable,0,0,0,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,3,3,ROUTE_OWNER_M01_NOT_RETURNED,UNKNOWN_PAGE_LEVEL
mbti,en,at_comparison,esfj-a-vs-esfj-t,https://fermatmind.com/en/personality/esfj-a-vs-esfj-t,esfj a vs esfj t difference; esfj-a vs esfj-t,examples; limits; reflection; next step,one normalized query cluster → one primary canonical owner per locale,/en/tests/mbti-personality-test-16-personality-types,existing_backend_authoritative_only,INFERRED_ROUTE_TAXONOMY_M01_NOT_RETURNED,M01 top-row aggregate; NOT_RETURNED is not zero; route locale is not GSC language; page-level indexing unavailable,0,0,0,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,NOT_RETURNED,ROUTE_OWNER_M01_NOT_RETURNED,UNKNOWN_PAGE_LEVEL
mbti,en,variant,ESFJ-T,https://fermatmind.com/en/personality/esfj-t,esfj-t meaning; esfj-t traits; esfj-t work/stress,examples; limits; reflection; next step,one normalized query cluster → one primary canonical owner per locale,/en/tests/mbti-personality-test-16-personality-types,existing_backend_authoritative_only,VERIFIED_M01_OBSERVED,M01 top-row aggregate; NOT_RETURNED is not zero; route locale is not GSC language; page-level indexing unavailable,9,9,0,0,18,0,5.555556,4,39,PRIMARY_OWNER_OBSERVED,UNKNOWN_PAGE_LEVEL
